experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
PQ-SDC,M8,8,p,450,0.404148,0.578860,42.145768,2.995456,1.795137,37.252000,0.000000,1444.434000,828.330000,154.370000,
PQ-M,M8,16,p,450,0.307758,0.770800,55.345850,0.898304,1.795137,0.000000,65.870000,2009.940000,1495.104000,118.576000,
PQ-SDC,M8,16,p,450,0.327510,0.578860,52.007963,2.995456,1.795137,37.498000,0.000000,2605.182000,1182.006000,236.250000,
PQ-M,M8,32,p,450,0.273500,0.770800,62.278347,0.898304,1.795137,0.000000,82.498000,2627.738000,2795.458000,269.176000,
PQ-SDC,M8,32,p,450,0.312586,0.578860,54.491014,2.995456,1.795137,85.806000,0.000000,4269.278000,2160.088000,281.186000,
PQ-M,M8,1,p,500,2.030626,0.792720,8.388117,0.898304,1.795137,0.000000,31.708000,1075.772000,756.152000,143.622000,
PQ-SDC,M8,1,p,500,2.283500,0.602760,7.459220,2.995456,1.795137,36.636000,0.000000,1322.594000,741.978000,159.682000,
PQ-M,M8,2,p,500,0.998794,0.792720,17.053695,0.898304,1.795137,0.000000,31.216000,1057.994000,751.776000,118.750000,
PQ-SDC,M8,2,p,500,1.119408,0.602760,15.216193,2.995456,1.795137,36.202000,0.000000,1307.932000,740.104000,125.236000,
PQ-M,M8,4,p,500,0.508422,0.792720,33.501949,0.898304,1.795137,0.000000,31.654000,1062.512000,749.000000,128.016000,
PQ-SDC,M8,4,p,500,0.570014,0.602760,29.881947,2.995456,1.795137,36.288000,0.000000,1307.838000,735.752000,124.594000,
PQ-M,M8,8,p,500,0.371914,0.792720,45.798566,0.898304,1.795137,0.000000,31.954000,1154.138000,870.776000,127.642000,
PQ-SDC,M8,8,p,500,0.419342,0.602760,40.618703,2.995456,1.795137,36.842000,0.000000,1535.612000,742.230000,150.610000,
PQ-M,M8,16,p,500,0.297106,0.792720,57.330138,0.898304,1.795137,0.000000,32.914000,1879.050000,1329.632000,343.952000,
PQ-SDC,M8,16,p,500,0.334520,0.602760,50.918116,2.995456,1.795137,36.928000,0.000000,2518.824000,1326.616000,203.388000,
PQ-M,M8,32,p,500,0.285420,0.792720,59.677416,0.898304,1.795137,0.000000,32.484000,2721.800000,2809.210000,194.110000,
PQ-SDC,M8,32,p,500,0.319944,0.602760,53.237842,2.995456,1.795137,293.880000,0.000000,4473.704000,1555.296000,959.944000,
PQ-M,M8,1,p,750,2.019522,0.866900,8.434237,0.898304,1.795137,0.000000,31.634000,1063.200000,759.768000,142.160000,
PQ-SDC,M8,1,p,750,2.263044,0.684760,7.526645,2.995456,1.795137,37.022000,0.000000,1314.448000,747.504000,141.654000,
PQ-M,M8,2,p,750,1.000852,0.866900,17.018628,0.898304,1.795137,0.000000,31.384000,1056.440000,753.496000,132.962000,
PQ-SDC,M8,2,p,750,1.163512,0.684760,14.639409,2.995456,1.795137,37.030000,0.000000,1313.660000,743.152000,188.254000,
PQ-M,M8,4,p,750,0.522880,0.866900,32.575597,0.898304,1.795137,0.000000,32.354000,1059.382000,751.962000,163.628000,
PQ-SDC,M8,4,p,750,0.587432,0.684760,28.995914,2.995456,1.795137,36.844000,0.000000,1311.386000,737.940000,181.016000,
PQ-M,M8,8,p,750,0.319204,0.866900,53.361261,0.898304,1.795137,0.000000,32.288000,1113.100000,846.378000,177.048000,
PQ-SDC,M8,8,p,750,0.349922,0.684760,48.676928,2.995456,1.795137,37.364000,0.000000,1429.510000,762.802000,191.260000,
PQ-M,M8,16,p,750,0.295934,0.866900,57.557185,0.898304,1.795137,0.000000,64.738000,1836.614000,1520.970000,325.158000,
PQ-SDC,M8,16,p,750,0.369498,0.684760,46.098025,2.995456,1.795137,38.634000,0.000000,2329.000000,1383.336000,485.918000,
PQ-M,M8,32,p,750,0.301654,0.866900,56.465779,0.898304,1.795137,0.000000,37.706000,3023.892000,2481.432000,602.636000,
PQ-SDC,M8,32,p,750,0.318846,0.684760,53.421175,2.995456,1.795137,37.482000,0.000000,3768.198000,2395.372000,982.482000,
PQ-M,M8,1,p,1000,2.120666,0.909040,8.031971,0.898304,1.795137,0.000000,31.474000,1070.018000,756.712000,239.330000,
PQ-SDC,M8,1,p,1000,2.342066,0.740680,7.272693,2.995456,1.795137,36.690000,0.000000,1317.592000,745.696000,219.176000,
PQ-M,M8,2,p,1000,1.080284,0.909040,15.767269,0.898304,1.795137,0.000000,32.172000,1072.228000,758.288000,248.788000,
PQ-SDC,M8,2,p,1000,1.171096,0.740680,14.544604,2.995456,1.795137,36.644000,0.000000,1312.988000,742.300000,215.436000,
PQ-M,M8,4,p,1000,0.538636,0.909040,31.622706,0.898304,1.795137,0.000000,32.718000,1069.272000,757.976000,224.788000,
PQ-SDC,M8,4,p,1000,0.593290,0.740680,28.709616,2.995456,1.795137,36.758000,0.000000,1311.196000,743.426000,215.968000,
PQ-M,M8,8,p,1000,0.398112,0.909040,42.784764,0.898304,1.795137,0.000000,32.918000,1131.052000,936.488000,242.082000,
PQ-SDC,M8,8,p,1000,0.448694,0.740680,37.961568,2.995456,1.795137,37.724000,0.000000,1480.940000,841.072000,224.750000,
PQ-M,M8,16,p,1000,0.321486,0.909040,52.982488,0.898304,1.795137,0.000000,65.976000,2045.474000,1648.616000,315.134000,
PQ-SDC,M8,16,p,1000,0.362698,0.740680,46.962288,2.995456,1.795137,37.648000,0.000000,2752.084000,1295.432000,389.684000,
PQ-M,M8,32,p,1000,0.301954,0.909040,56.409678,0.898304,1.795137,0.000000,96.500000,3936.922000,1806.940000,400.964000,
PQ-SDC,M8,32,p,1000,0.337936,0.740680,50.403414,2.995456,1.795137,166.780000,0.000000,3792.584000,2569.252000,991.470000,
PQ-M,M8,1,p,1500,2.228716,0.950980,7.642574,0.898304,1.795137,0.000000,31.762000,1076.136000,772.204000,325.382000,
PQ-SDC,M8,1,p,1500,2.396300,0.811740,7.108095,2.995456,1.795137,37.540000,0.000000,1324.944000,761.304000,249.702000,
PQ-M,M8,2,p,1500,1.072544,0.950980,15.881053,0.898304,1.795137,0.000000,32.048000,1069.724000,769.032000,249.844000,
PQ-SDC,M8,2,p,1500,1.199460,0.811740,14.200664,2.995456,1.795137,37.072000,0.000000,1314.258000,754.024000,251.310000,
PQ-M,M8,4,p,1500,0.558844,0.950980,30.479218,0.898304,1.795137,0.000000,34.036000,1075.478000,769.412000,298.684000,
PQ-SDC,M8,4,p,1500,0.618460,0.811740,27.541196,2.995456,1.795137,37.978000,0.000000,1318.878000,751.810000,307.818000,
PQ-M,M8,8,p,1500,0.379670,0.950980,44.862981,0.898304,1.795137,0.000000,33.030000,1151.144000,842.632000,336.660000,
PQ-SDC,M8,8,p,1500,0.379532,0.811740,44.879293,2.995456,1.795137,37.548000,0.000000,1403.886000,787.514000,362.202000,
PQ-M,M8,16,p,1500,0.339364,0.950980,50.191323,0.898304,1.795137,0.000000,51.716000,2245.410000,1306.002000,604.280000,
PQ-SDC,M8,16,p,1500,0.366270,0.811740,46.504295,2.995456,1.795137,39.242000,0.000000,2099.194000,1537.594000,641.092000,
PQ-M,M8,32,p,1500,0.314184,0.950980,54.213862,0.898304,1.795137,0.000000,33.536000,2665.096000,3070.892000,895.802000,
PQ-SDC,M8,32,p,1500,0.360888,0.811740,47.197823,2.995456,1.795137,102.188000,0.000000,4631.782000,2590.042000,627.080000,
PQ-M,M8,1,p,2000,2.328122,0.970200,7.316252,0.898304,1.795137,0.000000,31.796000,1073.456000,773.118000,426.032000,
PQ-SDC,M8,1,p,2000,2.590252,0.852600,6.575857,2.995456,1.795137,36.796000,0.000000,1323.612000,758.820000,447.558000,
PQ-M,M8,2,p,2000,1.179816,0.970200,14.437105,0.898304,1.795137,0.000000,31.816000,1070.158000,774.116000,399.652000,
PQ-SDC,M8,2,p,2000,1.267772,0.852600,13.435482,2.995456,1.795137,36.702000,0.000000,1319.150000,751.316000,384.396000,
PQ-M,M8,4,p,2000,0.591656,0.970200,28.788904,0.898304,1.795137,0.000000,32.366000,1069.014000,772.416000,394.990000,
PQ-SDC,M8,4,p,2000,0.641640,0.852600,26.546238,2.995456,1.795137,37.006000,0.000000,1316.512000,757.334000,398.552000,
PQ-M,M8,8,p,2000,0.437596,0.970200,38.924323,0.898304,1.795137,0.000000,32.656000,1177.416000,875.042000,416.816000,
PQ-SDC,M8,8,p,2000,0.382250,0.852600,44.560178,2.995456,1.795137,37.350000,0.000000,1397.012000,787.602000,467.598000,
PQ-M,M8,16,p,2000,0.343842,0.970200,49.537660,0.898304,1.795137,0.000000,35.610000,1841.792000,1527.480000,804.602000,
PQ-SDC,M8,16,p,2000,0.376846,0.852600,45.199174,2.995456,1.795137,37.500000,0.000000,2118.200000,1538.552000,901.722000,
PQ-M,M8,32,p,2000,0.329318,0.970200,51.722432,0.898304,1.795137,0.000000,153.332000,3304.614000,2061.038000,1591.824000,
PQ-SDC,M8,32,p,2000,0.366138,0.852600,46.521060,2.995456,1.795137,132.580000,0.000000,3803.618000,2750.378000,1617.560000,
PQ-M,M12,1,p,50,2.415532,0.316800,7.051502,1.298304,1.652137,0.000000,30.834000,1549.002000,802.822000,15.498000,
PQ-SDC,M12,1,p,50,2.848130,0.234980,5.980460,4.444032,1.652137,35.084000,0.000000,1986.472000,789.586000,19.452000,
PQ-M,M12,2,p,50,1.214200,0.316800,14.028272,1.298304,1.652137,0.000000,31.286000,1551.704000,803.468000,17.360000,
PQ-SDC,M12,2,p,50,1.420488,0.234980,11.991040,4.444032,1.652137,35.310000,0.000000,1974.316000,787.748000,17.240000,
PQ-M,M12,4,p,50,0.608740,0.316800,27.980957,1.298304,1.652137,0.000000,31.072000,1544.068000,801.112000,15.832000,
PQ-SDC,M12,4,p,50,0.709790,0.234980,23.997419,4.444032,1.652137,35.174000,0.000000,1965.992000,786.002000,15.710000,
PQ-M,M12,8,p,50,0.466114,0.316800,36.542837,1.298304,1.652137,0.000000,31.874000,1808.988000,837.610000,16.802000,
PQ-SDC,M12,8,p,50,0.498652,0.234980,34.158347,4.444032,1.652137,35.226000,0.000000,2121.652000,906.058000,16.794000,
PQ-M,M12,16,p,50,0.370962,0.316800,45.916099,1.298304,1.652137,0.000000,31.768000,3149.464000,1450.640000,17.128000,
PQ-SDC,M12,16,p,50,0.416652,0.234980,40.880946,4.444032,1.652137,35.368000,0.000000,3779.356000,1457.832000,17.588000,
PQ-M,M12,32,p,50,0.339992,0.316800,50.098614,1.298304,1.652137,0.000000,275.938000,5263.418000,2586.550000,17.998000,
PQ-SDC,M12,32,p,50,0.389772,0.234980,43.700235,4.444032,1.652137,36.072000,0.000000,5613.444000,3138.444000,151.484000,
PQ-M,M12,1,p,100,2.439894,0.498980,6.981093,1.298304,1.652137,0.000000,30.730000,1550.630000,810.116000,26.350000,
PQ-SDC,M12,1,p,100,2.852072,0.370640,5.972194,4.444032,1.652137,34.544000,0.000000,1975.160000,793.584000,26.888000,
PQ-M,M12,2,p,100,1.214510,0.498980,14.024691,1.298304,1.652137,0.000000,30.680000,1542.340000,805.166000,25.124000,
PQ-SDC,M12,2,p,100,1.418092,0.370640,12.011300,4.444032,1.652137,34.430000,0.000000,1961.322000,789.552000,24.478000,
PQ-M,M12,4,p,100,0.614386,0.498980,27.723822,1.298304,1.652137,0.000000,31.144000,1555.590000,801.616000,33.310000,
PQ-SDC,M12,4,p,100,0.715856,0.370640,23.794070,4.444032,1.652137,35.104000,0.000000,1972.070000,788.200000,31.264000,
PQ-M,M12,8,p,100,0.399224,0.498980,42.665591,1.298304,1.652137,0.000000,31.500000,1755.534000,806.614000,33.522000,
PQ-SDC,M12,8,p,100,0.466458,0.370640,36.515888,4.444032,1.652137,35.500000,0.000000,2121.830000,820.296000,30.540000,
PQ-M,M12,16,p,100,0.364164,0.498980,46.773234,1.298304,1.652137,0.000000,31.620000,3356.738000,1359.666000,31.976000,
PQ-SDC,M12,16,p,100,0.422654,0.370640,40.300406,4.444032,1.652137,35.492000,0.000000,3982.892000,1330.708000,101.882000,
PQ-M,M12,32,p,100,0.353594,0.498980,48.171428,1.298304,1.652137,0.000000,98.736000,3556.298000,1923.076000,32.564000,
PQ-SDC,M12,32,p,100,0.395068,0.370640,43.114421,4.444032,1.652137,243.968000,0.000000,6001.488000,3007.158000,163.422000,
PQ-M,M12,1,p,200,2.496740,0.695360,6.822147,1.298304,1.652137,0.000000,31.220000,1568.848000,810.004000,63.876000,
PQ-SDC,M12,1,p,200,2.906348,0.532720,5.860664,4.444032,1.652137,34.956000,0.000000,1987.040000,790.376000,71.228000,
PQ-M,M12,2,p,200,1.249658,0.695360,13.630232,1.298304,1.652137,0.000000,31.552000,1562.706000,807.926000,66.814000,
PQ-SDC,M12,2,p,200,1.454788,0.532720,11.708323,4.444032,1.652137,35.268000,0.000000,1982.212000,793.970000,63.076000,
PQ-M,M12,4,p,200,0.622600,0.695360,27.358060,1.298304,1.652137,0.000000,31.210000,1552.022000,804.364000,59.894000,
PQ-SDC,M12,4,p,200,0.725028,0.532720,23.493062,4.444032,1.652137,35.270000,0.000000,1973.706000,788.652000,62.668000,
PQ-M,M12,8,p,200,0.399792,0.695360,42.604975,1.298304,1.652137,0.000000,32.066000,1674.036000,863.530000,60.704000,
PQ-SDC,M12,8,p,200,0.453372,0.532720,37.569872,4.444032,1.652137,35.948000,0.000000,2135.880000,809.022000,62.808000,
PQ-M,M12,16,p,200,0.366510,0.695360,46.473842,1.298304,1.652137,0.000000,64.098000,3230.720000,1387.398000,59.416000,
PQ-SDC,M12,16,p,200,0.432124,0.532720,39.417223,4.444032,1.652137,37.660000,0.000000,3920.458000,1353.632000,140.854000,
PQ-M,M12,32,p,200,0.344940,0.695360,49.379973,1.298304,1.652137,0.000000,148.466000,5251.016000,2486.824000,93.294000,
PQ-SDC,M12,32,p,200,0.404286,0.532720,42.131382,4.444032,1.652137,35.722000,0.000000,6122.082000,3178.640000,149.316000,
PQ-M,M12,1,p,300,2.527288,0.798060,6.739686,1.298304,1.652137,0.000000,31.476000,1570.084000,811.508000,91.108000,
PQ-SDC,M12,1,p,300,2.944750,0.630280,5.784236,4.444032,1.652137,35.320000,0.000000,1995.990000,796.330000,94.194000,
PQ-M,M12,2,p,300,1.268474,0.798060,13.428047,1.298304,1.652137,0.000000,31.584000,1567.740000,806.174000,100.304000,
PQ-SDC,M12,2,p,300,1.472334,0.630280,11.568793,4.444032,1.652137,35.336000,0.000000,1986.944000,790.914000,98.076000,
PQ-M,M12,4,p,300,0.629286,0.798060,27.067387,1.298304,1.652137,0.000000,31.270000,1556.942000,803.192000,84.286000,
PQ-SDC,M12,4,p,300,0.733772,0.630280,23.213107,4.444032,1.652137,35.236000,0.000000,1982.634000,789.902000,86.196000,
PQ-M,M12,8,p,300,0.400192,0.798060,42.562390,1.298304,1.652137,0.000000,31.526000,1681.814000,867.986000,81.532000,
PQ-SDC,M12,8,p,300,0.460680,0.630280,36.973882,4.444032,1.652137,35.326000,0.000000,2090.176000,873.680000,87.232000,
PQ-M,M12,16,p,300,0.382048,0.798060,44.583738,1.298304,1.652137,0.000000,89.666000,2635.586000,1710.206000,257.906000,
PQ-SDC,M12,16,p,300,0.441692,0.630280,38.563361,4.444032,1.652137,123.856000,0.000000,3692.536000,1656.362000,140.790000,
PQ-M,M12,32,p,300,0.359438,0.798060,47.388223,1.298304,1.652137,0.000000,56.260000,5374.114000,2310.680000,284.710000,
PQ-SDC,M12,32,p,300,0.398730,0.630280,42.718451,4.444032,1.652137,35.732000,0.000000,6658.610000,2516.572000,201.664000,
PQ-M,M12,1,p,400,2.672082,0.855900,6.374478,1.298304,1.652137,0.000000,31.220000,1566.822000,936.168000,114.818000,
PQ-SDC,M12,1,p,400,2.964664,0.694820,5.745382,4.444032,1.652137,35.022000,0.000000,1988.940000,793.102000,124.858000,
PQ-M,M12,2,p,400,1.266896,0.855900,13.444772,1.298304,1.652137,0.000000,31.164000,1557.500000,807.716000,102.646000,
PQ-SDC,M12,2,p,400,1.481494,0.694820,11.497264,4.444032,1.652137,35.288000,0.000000,1983.798000,797.090000,116.004000,
PQ-M,M12,4,p,400,0.632748,0.855900,26.919292,1.298304,1.652137,0.000000,31.448000,1552.872000,807.320000,95.466000,
PQ-SDC,M12,4,p,400,0.745194,0.694820,22.857307,4.444032,1.652137,35.484000,0.000000,1976.578000,792.324000,112.268000,
PQ-M,M12,8,p,400,0.412996,0.855900,41.242840,1.298304,1.652137,0.000000,31.558000,1653.828000,873.054000,110.462000,
PQ-SDC,M12,8,p,400,0.486402,0.694820,35.018622,4.444032,1.652137,35.594000,0.000000,2130.732000,840.608000,115.032000,
PQ-M,M12,16,p,400,0.375330,0.855900,45.381739,1.298304,1.652137,0.000000,31.798000,3155.324000,1236.442000,194.212000,
PQ-SDC,M12,16,p,400,0.433138,0.694820,39.324945,4.444032,1.652137,35.800000,0.000000,3962.890000,1452.632000,112.650000,
PQ-M,M12,32,p,400,0.346402,0.855900,49.171564,1.298304,1.652137,0.000000,67.518000,5328.524000,2656.162000,166.920000,
PQ-SDC,M12,32,p,400,0.407770,0.694820,41.771410,4.444032,1.652137,86.556000,0.000000,6629.474000,2561.474000,672.258000,
PQ-M,M12,1,p,450,2.517012,0.876460,6.767202,1.298304,1.652137,0.000000,30.832000,1555.868000,811.734000,95.962000,
PQ-SDC,M12,1,p,450,2.942196,0.721220,5.789257,4.444032,1.652137,35.098000,0.000000,1987.146000,800.446000,97.150000,
PQ-M,M12,2,p,450,1.281396,0.876460,13.292634,1.298304,1.652137,0.000000,31.570000,1568.750000,812.372000,112.762000,
PQ-SDC,M12,2,p,450,1.468678,0.721220,11.597592,4.444032,1.652137,35.544000,0.000000,1975.946000,794.794000,101.106000,
PQ-M,M12,4,p,450,0.650880,0.876460,26.169383,1.298304,1.652137,0.000000,31.564000,1561.992000,808.552000,122.144000,
PQ-SDC,M12,4,p,450,0.747390,0.721220,22.790147,4.444032,1.652137,35.276000,0.000000,1978.280000,793.986000,128.260000,
PQ-M,M12,8,p,450,0.465226,0.876460,36.612588,1.298304,1.652137,0.000000,31.690000,1793.130000,883.482000,120.122000,
PQ-SDC,M12,8,p,450,0.464970,0.721220,36.632746,4.444032,1.652137,35.440000,0.000000,2123.782000,833.256000,135.620000,
PQ-M,M12,16,p,450,0.380656,0.876460,44.746774,1.298304,1.652137,0.000000,32.300000,2583.444000,1591.676000,245.196000,
PQ-SDC,M12,16,p,450,0.435778,0.721220,39.086709,4.444032,1.652137,35.712000,0.000000,3946.360000,1332.674000,168.708000,
PQ-M,M12,32,p,450,0.344830,0.876460,49.395725,1.298304,1.652137,0.000000,53.536000,4542.086000,3038.842000,488.004000,
PQ-SDC,M12,32,p,450,0.410114,0.721220,41.532667,4.444032,1.652137,108.270000,0.000000,6592.336000,2467.526000,497.630000,
PQ-M,M12,1,p,500,2.565892,0.894080,6.638287,1.298304,1.652137,0.000000,31.708000,1572.676000,822.712000,115.900000,
PQ-SDC,M12,1,p,500,2.996648,0.742600,5.684060,4.444032,1.652137,35.448000,0.000000,1999.622000,800.708000,138.024000,
PQ-M,M12,2,p,500,1.287480,0.894080,13.229819,1.298304,1.652137,0.000000,31.134000,1561.254000,812.032000,125.714000,
PQ-SDC,M12,2,p,500,1.475156,0.742600,11.546662,4.444032,1.652137,35.492000,0.000000,1976.218000,796.974000,112.762000,
PQ-M,M12,4,p,500,0.652234,0.894080,26.115057,1.298304,1.652137,0.000000,31.612000,1560.308000,809.274000,130.498000,
PQ-SDC,M12,4,p,500,0.752364,0.742600,22.639478,4.444032,1.652137,36.122000,0.000000,1982.648000,794.012000,132.384000,
PQ-M,M12,8,p,500,0.488750,0.894080,34.850390,1.298304,1.652137,0.000000,32.404000,1804.746000,880.756000,132.528000,
PQ-SDC,M12,8,p,500,0.471928,0.742600,36.092641,4.444032,1.652137,36.070000,0.000000,2115.422000,847.668000,138.582000,
PQ-M,M12,16,p,500,0.380050,0.894080,44.818124,1.298304,1.652137,0.000000,91.878000,2742.478000,1794.440000,263.280000,
PQ-SDC,M12,16,p,500,0.463348,0.742600,36.760983,4.444032,1.652137,41.972000,0.000000,3637.292000,1475.684000,273.368000,
PQ-M,M12,32,p,500,0.360680,0.894080,47.225042,1.298304,1.652137,0.000000,32.818000,4824.268000,2921.208000,234.848000,
PQ-SDC,M12,32,p,500,0.407192,0.742600,41.830704,4.444032,1.652137,108.562000,0.000000,6241.116000,2860.826000,252.740000,
PQ-M,M12,1,p,750,2.584564,0.944780,6.590329,1.298304,1.652137,0.000000,31.434000,1559.734000,818.860000,151.784000,
PQ-SDC,M12,1,p,750,2.999152,0.819960,5.679315,4.444032,1.652137,35.016000,0.000000,1983.778000,806.080000,151.966000,
PQ-M,M12,2,p,750,1.282164,0.944780,13.284672,1.298304,1.652137,0.000000,31.124000,1555.392000,814.840000,139.182000,
PQ-SDC,M12,2,p,750,1.490830,0.819960,11.425265,4.444032,1.652137,35.210000,0.000000,1975.412000,802.528000,139.504000,
PQ-M,M12,4,p,750,0.664870,0.944780,25.618734,1.298304,1.652137,0.000000,31.614000,1560.054000,812.054000,181.766000,
PQ-SDC,M12,4,p,750,0.769914,0.819960,22.123416,4.444032,1.652137,35.218000,0.000000,1982.094000,798.410000,196.056000,
PQ-M,M12,8,p,750,0.470962,0.944780,36.166672,1.298304,1.652137,0.000000,32.324000,1716.954000,901.156000,183.098000,
PQ-SDC,M12,8,p,750,0.580822,0.819960,29.325900,4.444032,1.652137,35.550000,0.000000,2190.370000,969.194000,193.074000,
PQ-M,M12,16,p,750,0.421526,0.944780,40.408250,1.298304,1.652137,0.000000,33.164000,2843.664000,1638.744000,341.288000,
PQ-SDC,M12,16,p,750,0.434290,0.819960,39.220631,4.444032,1.652137,35.548000,0.000000,3607.824000,1566.496000,376.770000,
PQ-M,M12,32,p,750,0.377654,0.944780,45.102469,1.298304,1.652137,0.000000,128.774000,5223.826000,2880.310000,411.772000,
PQ-SDC,M12,32,p,750,0.419820,0.819960,40.572455,4.444032,1.652137,163.618000,0.000000,6945.380000,2732.868000,806.558000,
PQ-M,M12,1,p,1000,2.642248,0.967940,6.446453,1.298304,1.652137,0.000000,31.278000,1568.336000,827.442000,191.924000,
PQ-SDC,M12,1,p,1000,3.055532,0.866240,5.574521,4.444032,1.652137,35.240000,0.000000,1994.844000,811.782000,190.780000,
PQ-M,M12,2,p,1000,1.371246,0.967940,12.421643,1.298304,1.652137,0.000000,31.786000,1572.486000,821.204000,246.058000,
PQ-SDC,M12,2,p,1000,1.563780,0.866240,10.892279,4.444032,1.652137,35.416000,0.000000,1990.566000,807.504000,229.350000,
PQ-M,M12,4,p,1000,0.687826,0.967940,24.763716,1.298304,1.652137,0.000000,31.682000,1565.050000,820.044000,243.826000,
PQ-SDC,M12,4,p,1000,0.793472,0.866240,21.466577,4.444032,1.652137,35.516000,0.000000,1987.866000,803.462000,251.020000,
PQ-M,M12,8,p,1000,0.466902,0.967940,36.481163,1.298304,1.652137,0.000000,34.112000,1740.928000,890.530000,240.552000,
PQ-SDC,M12,8,p,1000,0.455784,0.866240,37.371053,4.444032,1.652137,35.668000,0.000000,2114.648000,861.126000,243.684000,
PQ-M,M12,16,p,1000,0.396240,0.967940,42.986897,1.298304,1.652137,0.000000,32.262000,3127.570000,1419.834000,392.164000,
PQ-SDC,M12,16,p,1000,0.462964,0.866240,36.791474,4.444032,1.652137,36.160000,0.000000,3611.978000,1498.330000,670.578000,
PQ-M,M12,32,p,1000,0.382436,0.967940,44.538506,1.298304,1.652137,0.000000,296.876000,5076.648000,2967.774000,409.752000,
PQ-SDC,M12,32,p,1000,0.427932,0.866240,39.803352,4.444032,1.652137,37.954000,0.000000,6608.958000,3002.400000,721.442000,
PQ-M,M12,1,p,1500,2.709392,0.986960,6.286698,1.298304,1.652137,0.000000,31.162000,1564.668000,828.872000,261.710000,
PQ-SDC,M12,1,p,1500,3.130796,0.918260,5.440510,4.444032,1.652137,35.194000,0.000000,1997.430000,823.222000,252.204000,
PQ-M,M12,2,p,1500,1.387362,0.986960,12.277349,1.298304,1.652137,0.000000,31.746000,1573.406000,827.808000,271.500000,
PQ-SDC,M12,2,p,1500,1.599516,0.918260,10.648926,4.444032,1.652137,35.650000,0.000000,1995.920000,817.486000,318.542000,
PQ-M,M12,4,p,1500,0.729844,0.986960,23.338039,1.298304,1.652137,0.000000,32.260000,1571.152000,826.092000,350.948000,
PQ-SDC,M12,4,p,1500,0.825888,0.918260,20.624017,4.444032,1.652137,35.890000,0.000000,1994.642000,816.988000,346.778000,
PQ-M,M12,8,p,1500,0.473642,0.986960,35.962030,1.298304,1.652137,0.000000,34.518000,1675.264000,947.510000,352.642000,
PQ-SDC,M12,8,p,1500,0.577126,0.918260,29.513708,4.444032,1.652137,36.322000,0.000000,2157.360000,916.366000,397.740000,
PQ-M,M12,16,p,1500,0.410866,0.986960,41.456650,1.298304,1.652137,0.000000,156.784000,2868.398000,1665.306000,386.966000,
PQ-SDC,M12,16,p,1500,0.472634,0.918260,36.038728,4.444032,1.652137,95.680000,0.000000,3652.030000,1789.840000,553.366000,
PQ-M,M12,32,p,1500,0.384684,0.986960,44.278234,1.298304,1.652137,0.000000,401.530000,5923.736000,1820.518000,795.294000,
PQ-SDC,M12,32,p,1500,0.468922,0.918260,36.324011,4.444032,1.652137,61.252000,0.000000,6827.222000,3144.206000,1107.664000,
PQ-M,M12,1,p,2000,2.923500,0.993860,5.826279,1.298304,1.652137,0.000000,31.500000,1572.228000,828.572000,467.472000,
PQ-SDC,M12,1,p,2000,3.298022,0.944340,5.164650,4.444032,1.652137,35.346000,0.000000,2005.758000,821.560000,412.116000,
PQ-M,M12,2,p,2000,1.425228,0.993860,11.951160,1.298304,1.652137,0.000000,32.148000,1573.096000,831.346000,389.186000,
PQ-SDC,M12,2,p,2000,1.647830,0.944340,10.336702,4.444032,1.652137,35.882000,0.000000,1998.930000,823.126000,398.080000,
PQ-M,M12,4,p,2000,0.758130,0.993860,22.467292,1.298304,1.652137,0.000000,32.792000,1577.518000,830.958000,428.884000,
PQ-SDC,M12,4,p,2000,0.843690,0.944340,20.188847,4.444032,1.652137,36.254000,0.000000,1998.896000,823.130000,439.716000,
PQ-M,M12,8,p,2000,0.487742,0.993860,34.922414,1.298304,1.652137,0.000000,33.904000,1788.936000,885.722000,451.092000,
PQ-SDC,M12,8,p,2000,0.623296,0.944340,27.327511,4.444032,1.652137,37.020000,0.000000,2216.686000,981.824000,509.784000,
PQ-M,M12,16,p,2000,0.447370,0.993860,38.073916,1.298304,1.652137,0.000000,33.414000,3403.398000,1375.346000,1088.266000,
PQ-SDC,M12,16,p,2000,0.488436,0.944340,34.872794,4.444032,1.652137,88.540000,0.000000,3621.336000,1534.744000,790.754000,
PQ-M,M12,32,p,2000,0.405760,0.993860,41.978332,1.298304,1.652137,0.000000,38.596000,5097.154000,3247.396000,1595.966000,
PQ-SDC,M12,32,p,2000,0.454518,0.944340,37.475145,4.444032,1.652137,205.222000,0.000000,6244.912000,3512.586000,1653.102000,
FastScan,b32,1,p,50,2.038620,0.367460,8.355225,1.698304,1.756300,0.000000,64.946000,1147.366000,794.522000,14.022000,lut_mae=0.000213
FastScan,b32,2,p,50,1.024230,0.367460,16.630179,1.698304,1.756300,0.000000,64.978000,1143.900000,793.692000,14.276000,lut_mae=0.000213
FastScan,b32,4,p,50,0.513770,0.367460,33.153216,1.698304,1.756300,0.000000,64.884000,1144.164000,791.236000,15.908000,lut_mae=0.000213
FastScan,b32,8,p,50,0.314172,0.367460,54.215933,1.698304,1.756300,0.000000,65.484000,1168.072000,901.852000,16.678000,lut_mae=0.000213
FastScan,b32,16,p,50,0.303040,0.367460,56.207524,1.698304,1.756300,0.000000,97.590000,1864.976000,1641.842000,17.598000,lut_mae=0.000213
