experiment,method,nthreads,param1,param2,latency_ms,recall@100,speedup,index_mb,build_sec,encode_us,lut_us,scan_us,select_us,rerank_us,notes
PQ-M,M8,4,p,750,0.264830,0.869970,17.685508,0.898304,0.463806,0.000000,6.656000,274.869000,656.113000,87.585000,
PQ-M,M8,8,p,750,0.151292,0.869970,30.957704,0.898304,0.463806,0.000000,7.726000,316.293000,719.091000,85.046000,
PQ-M,M8,16,p,750,0.100723,0.869970,46.500333,0.898304,0.463806,0.000000,11.483000,433.062000,816.869000,113.420000,
PQ-M,M8,32,p,750,0.085637,0.869970,54.691932,0.898304,0.463806,0.000000,14.871000,639.005000,1009.165000,142.109000,
PQ-M,M8,1,p,1000,1.079031,0.910920,4.340610,0.898304,0.463806,0.000000,7.008000,270.427000,648.354000,134.366000,
PQ-SDC,M8,1,p,1000,1.358117,0.743000,3.448637,2.995456,0.463806,9.843000,0.000000,494.822000,686.286000,146.865000,
PQ-M,M8,2,p,1000,0.505359,0.910920,9.267972,0.898304,0.463806,0.000000,6.312000,253.524000,608.090000,118.564000,
PQ-SDC,M8,2,p,1000,0.616371,0.743000,7.598756,2.995456,0.463806,8.881000,0.000000,449.314000,625.041000,126.027000,
PQ-M,M8,4,p,1000,0.267946,0.910920,17.479839,0.898304,0.463806,0.000000,6.696000,271.508000,647.174000,113.420000,
PQ-SDC,M8,4,p,1000,0.325786,0.743000,14.376471,2.995456,0.463806,9.469000,0.000000,476.784000,661.190000,118.712000,
PQ-M,M8,8,p,1000,0.154251,0.910920,30.363842,0.898304,0.463806,0.000000,7.495000,311.235000,716.451000,116.129000,
PQ-SDC,M8,8,p,1000,0.182800,0.743000,25.621734,2.995456,0.463806,10.023000,0.000000,531.421000,716.476000,112.056000,
PQ-M,M8,16,p,1000,0.108132,0.910920,43.314218,0.898304,0.463806,0.000000,11.013000,432.660000,822.738000,139.567000,
PQ-SDC,M8,16,p,1000,0.117869,0.743000,39.736088,2.995456,0.463806,12.255000,0.000000,665.773000,814.203000,130.614000,
PQ-M,M8,32,p,1000,0.080562,0.910920,58.137248,0.898304,0.463806,0.000000,15.895000,688.969000,1049.570000,196.945000,
